order_date_jkt,price_sold_at,order_quantity,city,province,pricing_engine_buying_price
2022-10-06,143100,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-06,143100,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-06,143100,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-06,143100,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-06,143100,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-06,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-06,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-06,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-06,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-06,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-06,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-06,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-06,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-06,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-06,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-06,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-06,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-06,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-06,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-06,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-06,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-06,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-06,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-06,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-06,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-06,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-06,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-06,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-06,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-06,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-06,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-06,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-06,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-06,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-06,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-06,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-06,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-06,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-06,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-06,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-06,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-06,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-06,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-06,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-06,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-06,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-06,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-06,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-06,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-06,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-06,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-06,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-06,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-06,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-06,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-06,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-06,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-06,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-06,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-06,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-06,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-06,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-06,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-06,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-06,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-06,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-06,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-06,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-06,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-06,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-06,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-06,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-06,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-06,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-06,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-06,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-06,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-06,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-06,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-06,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-06,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-06,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-06,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-06,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-06,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-06,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-06,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-06,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-06,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-06,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-06,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-06,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-06,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-06,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-06,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-06,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-06,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-06,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-06,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-06,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-06,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-06,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-06,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-06,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-06,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-06,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-06,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-06,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-06,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-06,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-06,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-06,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-06,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-06,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-06,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-06,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-06,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-06,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-06,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-06,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-06,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-06,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-06,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-06,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-06,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-06,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-06,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-06,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-06,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-06,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-06,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-06,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-06,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-06,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-06,143100,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-06,143100,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-06,143100,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-06,143100,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-06,143100,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-06,143100,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-06,143100,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-06,143100,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-06,143100,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-06,143100,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-06,143100,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-06,143100,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-06,143100,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-06,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-06,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-06,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-06,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-06,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-06,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-06,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-06,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-06,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-06,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-06,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-06,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-06,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-07,143100,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-07,143100,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-07,143100,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-07,143100,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-07,143100,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-07,143100,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-07,143100,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-07,143100,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-07,143100,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-07,143100,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-07,143100,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-07,143100,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-07,143100,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-07,143100,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-07,143100,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-07,143100,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-07,143100,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-07,143100,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-07,143100,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-07,143100,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-07,143100,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-07,143100,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-07,143100,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-07,143100,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-07,143100,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-07,143100,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-07,143100,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-07,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-07,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-07,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-07,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-07,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-07,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-07,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-07,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-07,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-07,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-07,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-07,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-07,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-07,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-07,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-07,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-07,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-07,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-07,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-07,143100,1,GRESIK,JAWA TIMUR,135000.0
2022-10-07,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-07,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-07,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-07,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-07,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-07,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-07,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-07,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-07,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-07,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-07,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-07,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-07,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-07,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-07,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-07,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-07,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-07,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-07,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-07,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-07,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-07,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-07,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-07,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-07,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-07,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-07,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-07,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-07,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-07,143100,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-07,143100,2,GRESIK,JAWA TIMUR,135000.0
2022-10-07,143100,2,GRESIK,JAWA TIMUR,135000.0
2022-10-07,143100,2,GRESIK,JAWA TIMUR,135000.0
2022-10-07,143100,2,GRESIK,JAWA TIMUR,135000.0
2022-10-07,143100,2,GRESIK,JAWA TIMUR,135000.0
2022-10-07,143100,2,GRESIK,JAWA TIMUR,135000.0
2022-10-07,143100,2,GRESIK,JAWA TIMUR,135000.0
2022-10-07,143100,2,GRESIK,JAWA TIMUR,135000.0
2022-10-07,143100,2,GRESIK,JAWA TIMUR,135000.0
2022-10-07,143100,2,GRESIK,JAWA TIMUR,135000.0
2022-10-07,143100,2,GRESIK,JAWA TIMUR,135000.0
2022-10-07,143100,2,GRESIK,JAWA TIMUR,135000.0
2022-10-07,143100,2,GRESIK,JAWA TIMUR,135000.0
2022-10-07,143100,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-07,143100,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-07,143100,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-07,143100,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-07,143100,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-07,143100,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-07,143100,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-07,143100,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-07,143100,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-07,143100,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-07,143100,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-07,143100,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-07,143100,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-07,143100,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-07,143100,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-07,143100,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-07,143100,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-07,143100,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-07,143100,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-07,143100,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-07,143100,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-07,143100,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-07,143100,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-07,143100,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-07,143100,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-07,143100,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-07,143100,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-07,143100,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-07,143100,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-07,143100,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-07,143100,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-07,143100,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-07,143100,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-08,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-08,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-08,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-08,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-08,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-08,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-08,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-08,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-08,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-08,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-08,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-08,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-08,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-08,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-08,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-08,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-08,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-08,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-08,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-08,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-08,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-08,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-08,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-08,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-08,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-08,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-08,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-08,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-08,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-08,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-08,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-08,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-08,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-08,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-08,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-08,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-08,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-08,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-08,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-08,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-08,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-08,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-08,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-08,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-08,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-08,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-08,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-08,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-08,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-08,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-08,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-08,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-08,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-08,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-08,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-08,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-08,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-08,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-08,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-08,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-08,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-08,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-08,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-08,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-08,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-08,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-08,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-08,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-08,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-08,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-08,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-08,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-08,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-08,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-08,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-08,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-08,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-08,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-08,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-08,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-08,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-08,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-08,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-08,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-08,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-08,144500,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-08,144500,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-08,144500,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-08,144500,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-08,144500,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-08,144500,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-08,144500,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-08,144500,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-08,144500,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-08,144500,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-08,144500,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-08,144500,1,SIDOARJO,JAWA TIMUR,135000.0
2022-10-09,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-09,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-09,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-09,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-09,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-09,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-09,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-09,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-09,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-09,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-09,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-09,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-09,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-09,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-09,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-09,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-09,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-09,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-09,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-09,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-09,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-09,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-09,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-09,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-09,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-09,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-09,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-09,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-09,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-09,144500,1,SURABAYA,JAWA TIMUR,135000.0
2022-10-09,144500,1,SURABAYA,JAWA TIMUR,135000.0
